tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres	averageRating	numVotes
tt0790804	movie	The Comebacks	The Comebacks	0	2007.0	\N	107	Comedy,Sport	4.3	11789
tt0791304	movie	Georgia Rule	Georgia Rule	0	2007.0	\N	113	Comedy,Drama	5.9	25632
tt0792965	movie	Hunting and Gathering	Ensemble, c'est tout	0	2007.0	\N	97	Drama,Romance	6.7	12276
tt0795351	movie	Case 39	Case 39	0	2009.0	\N	109	Horror,Mystery,Thriller	6.2	89649
tt0795368	movie	Death at a Funeral	Death at a Funeral	0	2007.0	\N	90	Comedy	7.3	118023
tt0795421	movie	Mamma Mia!	Mamma Mia!	0	2008.0	\N	108	Comedy,Musical,Romance	6.5	254867
tt0795434	movie	Namastey London	Namastey London	0	2007.0	\N	128	Comedy,Drama,Romance	7.1	22373
tt0795441	movie	Winter in Wartime	Oorlogswinter	0	2008.0	\N	103	Drama,History,War	7.0	13184
tt0795461	movie	Scary Movie V	Scary Movie 5	0	2013.0	\N	88	Comedy,Horror	3.5	73986
tt0795493	movie	Cassandra's Dream	Cassandra's Dream	0	2007.0	\N	108	Crime,Drama,Romance	6.6	52908
tt0796302	movie	The Babysitters	The Babysitters	0	2007.0	\N	88	Drama	5.6	12261
tt0796366	movie	Star Trek	Star Trek	0	2009.0	\N	127	Action,Adventure,Sci-Fi	7.9	609251
tt0796368	movie	Talk to Me	Talk to Me	0	2007.0	\N	118	Biography,Drama,History	7.3	10056
tt0796375	movie	You Kill Me	You Kill Me	0	2007.0	\N	93	Comedy,Crime,Romance	6.4	18713
tt0798817	movie	13	13	0	2010.0	\N	91	Crime,Drama,Thriller	6.0	42844
tt0799934	movie	Be Kind Rewind	Be Kind Rewind	0	2008.0	\N	102	Comedy	6.4	92385
tt0799949	movie	Epic Movie	Epic Movie	0	2007.0	\N	86	Adventure,Comedy,Fantasy	2.4	107258
tt0799954	movie	The Bridge	The Bridge	0	2006.0	\N	94	Documentary,Drama	7.2	11861
tt0800003	movie	Delta Farce	Delta Farce	0	2007.0	\N	90	Action,Adventure,Comedy	3.6	11333
tt0800027	movie	Feast of Love	Feast of Love	0	2007.0	\N	97	Drama,Romance	6.6	16854
tt0800039	movie	Forgetting Sarah Marshall	Forgetting Sarah Marshall	0	2008.0	\N	111	Comedy,Drama,Romance	7.1	291536
tt0800069	movie	The Hills Have Eyes 2	The Hills Have Eyes II	0	2007.0	\N	89	Horror,Thriller	5.1	65687
tt0800080	movie	The Incredible Hulk	The Incredible Hulk	0	2008.0	\N	112	Action,Adventure,Sci-Fi	6.6	502964
tt0800240	movie	Deception	Deception	0	2008.0	\N	107	Crime,Drama,Mystery	6.0	40121
tt0800241	movie	Transsiberian	Transsiberian	0	2008.0	\N	111	Crime,Drama,Mystery	6.6	53791
tt0800308	movie	Appaloosa	Appaloosa	0	2008.0	\N	115	Action,Crime,Drama	6.7	62645
tt0800320	movie	Clash of the Titans	Clash of the Titans	0	2010.0	\N	106	Action,Adventure,Fantasy	5.8	286463
tt0800325	movie	The Dirt	The Dirt	0	2019.0	\N	107	Biography,Comedy,Drama	7.0	52060
tt0800369	movie	Thor	Thor	0	2011.0	\N	115	Action,Fantasy	7.0	864262
tt0800956	movie	Life in a Metro	Life in a Metro	0	2007.0	\N	132	Comedy,Drama,Romance	7.4	12354
tt0802948	movie	An American Crime	An American Crime	0	2007.0	\N	98	Biography,Crime,Drama	7.2	35658
tt0803057	movie	The Promotion	The Promotion	0	2008.0	\N	86	Comedy	5.6	19186
tt0803061	movie	Red Dog	Red Dog	0	2011.0	\N	92	Biography,Comedy,Drama	7.3	18611
tt0803096	movie	Warcraft	Warcraft	0	2016.0	\N	123	Action,Adventure,Fantasy	6.7	269463
tt0804452	movie	Bratz	Bratz	0	2007.0	\N	110	Comedy,Family,Music	3.0	24148
tt0804461	movie	Death Sentence	Death Sentence	0	2007.0	\N	105	Action,Crime,Drama	6.7	73075
tt0804463	movie	Devil's Knot	Devil's Knot	0	2013.0	\N	114	Biography,Crime,Drama	6.1	22680
tt0804492	movie	The Hottie & the Nottie	The Hottie & the Nottie	0	2008.0	\N	91	Comedy,Romance	1.9	38565
tt0804497	movie	It's Kind of a Funny Story	It's Kind of a Funny Story	0	2010.0	\N	101	Comedy,Drama,Romance	7.1	145345
tt0804507	movie	Mother of Tears	La terza madre	0	2007.0	\N	102	Drama,Horror,Thriller	5.0	10647
tt0804516	movie	P2	P2	0	2007.0	\N	98	Crime,Horror,Thriller	5.9	35117
tt0804522	movie	Rendition	Rendition	0	2007.0	\N	122	Drama,Thriller	6.8	56716
tt0804540	movie	Taxi 4	Taxi 4	0	2007.0	\N	91	Action,Comedy,Crime	5.5	29521
tt0805184	movie	Bhagam Bhag	Bhagam Bhag	0	2006.0	\N	157	Comedy,Drama,Mystery	6.6	14011
tt0805526	movie	Facing the Giants	Facing the Giants	0	2006.0	\N	111	Drama,Fantasy,Sport	6.5	17553
tt0805564	movie	Lars and the Real Girl	Lars and the Real Girl	0	2007.0	\N	106	Comedy,Drama,Romance	7.3	148950
tt0805570	movie	The Midnight Meat Train	The Midnight Meat Train	0	2008.0	\N	98	Horror,Mystery,Thriller	6.0	67180
tt0805647	movie	The Witches	The Witches	0	2020.0	\N	106	Adventure,Comedy,Family	5.3	43278
tt0806027	movie	Blood: The Last Vampire	Blood: The Last Vampire	0	2009.0	\N	91	Action,Adventure,Fantasy	5.2	15077
tt0806088	movie	Heyy Babyy	Heyy Babyy	0	2007.0	\N	144	Comedy,Drama	6.0	15233
tt0806147	movie	Extreme Movie	Extreme Movie	0	2008.0	\N	86	Comedy	3.7	11300
tt0806165	movie	The Ramen Girl	The Ramen Girl	0	2008.0	\N	102	Comedy,Drama,Romance	6.3	10580
tt0806203	movie	Carriers	Carriers	0	2009.0	\N	85	Action,Adventure,Drama	6.0	48521
tt0807758	movie	Partner	Partner	0	2007.0	\N	155	Comedy,Drama,Romance	5.8	12881
tt0808151	movie	Angels & Demons	Angels & Demons	0	2009.0	\N	138	Action,Mystery,Thriller	6.7	299696
tt0808185	movie	The Bothersome Man	Den brysomme mannen	0	2006.0	\N	95	Comedy,Drama,Fantasy	7.2	17659
tt0808240	movie	Turks in Space	Dünyayi Kurtaran Adam'in Oglu	0	2006.0	\N	110	Action,Comedy,Sci-Fi	1.5	16412
tt0808244	movie	Easy Virtue	Easy Virtue	0	2008.0	\N	97	Comedy,Romance	6.6	21842
tt0808276	movie	Cold Prey	Fritt vilt	0	2006.0	\N	97	Horror,Thriller	6.2	18946
tt0808279	movie	Funny Games	Funny Games	0	2007.0	\N	111	Crime,Drama,Thriller	6.5	99816
tt0808331	movie	Joshua	Joshua	0	2007.0	\N	106	Drama,Horror,Thriller	5.8	13105
tt0808339	movie	The Heir Apparent: Largo Winch	Largo Winch	0	2008.0	\N	108	Action,Thriller	6.4	14424
tt0808357	movie	Lust, Caution	Se, jie	0	2007.0	\N	157	Drama,History,Romance	7.5	43429
tt0808399	movie	New York, I Love You	New York, I Love You	0	2008.0	\N	103	Comedy,Drama,Romance	6.2	46898
tt0808417	movie	Persepolis	Persepolis	0	2007.0	\N	96	Animation,Biography,Drama	8.0	96827
tt0808506	movie	The Girl Who Leapt Through Time	Toki o kakeru shôjo	0	2006.0	\N	98	Adventure,Animation,Comedy	7.7	68125
tt0808510	movie	Tooth Fairy	Tooth Fairy	0	2010.0	\N	101	Comedy,Family,Fantasy	5.0	47881
tt0809504	movie	The Accidental Husband	The Accidental Husband	0	2008.0	\N	90	Comedy,Romance	5.5	24903
tt0810784	movie	Bright Star	Bright Star	0	2009.0	\N	119	Biography,Drama,Romance	6.9	28036
tt0810819	movie	The Danish Girl	The Danish Girl	0	2015.0	\N	119	Biography,Crime,Drama	7.1	191575
tt0810823	movie	The Deaths of Ian Stone	The Deaths of Ian Stone	0	2007.0	\N	87	Horror,Thriller	5.5	13500
tt0810827	movie	Death Note: The Last Name	Death Note - Desu nôto: The Last Name	0	2006.0	\N	141	Adventure,Crime,Drama	7.2	17128
tt0810913	movie	Jack and Jill	Jack and Jill	0	2011.0	\N	91	Comedy	3.3	86865
tt0810922	movie	Take Me Home Tonight	Take Me Home Tonight	0	2011.0	\N	114	Comedy,Drama,Romance	6.3	54131
tt0810988	movie	The Nines	The Nines	0	2007.0	\N	100	Drama,Fantasy,Mystery	6.2	34170
tt0811066	movie	Shootout at Lokhandwala	Shootout at Lokhandwala	0	2007.0	\N	122	Action,Crime,History	7.1	10527
tt0811080	movie	Speed Racer	Speed Racer	0	2008.0	\N	135	Action,Adventure,Comedy	6.0	75799
tt0811106	movie	The Ten	The Ten	0	2007.0	\N	96	Comedy,Romance	4.9	16806
tt0811138	movie	The Love Guru	The Love Guru	0	2008.0	\N	87	Comedy,Romance,Sport	3.8	53608
tt0812243	movie	Ex Drummer	Ex Drummer	0	2007.0	\N	104	Comedy,Crime,Drama	6.9	10631
tt0813547	movie	The Counterfeiters	Die Fälscher	0	2007.0	\N	99	Crime,Drama,History	7.5	46404
tt0814022	movie	Bangkok Dangerous	Bangkok Dangerous	0	2008.0	\N	99	Action,Crime,Thriller	5.3	57454
tt0814075	movie	Deliver Us from Evil	Deliver Us from Evil	0	2006.0	\N	101	Crime,Documentary	7.9	10587
tt0814255	movie	Percy Jackson & the Olympians: The Lightning Thief	Percy Jackson & the Olympians: The Lightning Thief	0	2010.0	\N	118	Adventure,Family,Fantasy	5.8	193299
tt0814314	movie	Seven Pounds	Seven Pounds	0	2008.0	\N	123	Drama	7.6	307849
tt0814335	movie	The Stepfather	The Stepfather	0	2009.0	\N	101	Mystery,Thriller	5.6	36595
tt0814685	movie	Frontier(s)	Frontière(s)	0	2007.0	\N	108	Horror	6.2	27691
tt0815178	movie	The Life Before Her Eyes	The Life Before Her Eyes	0	2007.0	\N	90	Drama,Fantasy,Mystery	6.3	14592
tt0815236	movie	She's Out of My League	She's Out of My League	0	2010.0	\N	104	Comedy,Romance	6.4	139883
tt0815241	movie	Religulous	Religulous	0	2008.0	\N	101	Comedy,Documentary,War	7.6	59622
tt0815244	movie	Sydney White	Sydney White	0	2007.0	\N	108	Comedy,Drama,Romance	6.2	49538
tt0815245	movie	The Uninvited	The Uninvited	0	2009.0	\N	87	Drama,Fantasy,Horror	6.3	82264
tt0816258	movie	Pokiri	Pokiri	0	2006.0	\N	164	Action,Crime,Thriller	8.0	14971
tt0816436	movie	Black Water	Black Water	0	2007.0	\N	90	Action,Adventure,Drama	5.8	15406
tt0816442	movie	The Book Thief	The Book Thief	0	2013.0	\N	131	Drama,War	7.5	138447
tt0816462	movie	Conan the Barbarian	Conan the Barbarian	0	2011.0	\N	113	Action,Adventure,Fantasy	5.1	100552
tt0816556	movie	Lake Mungo	Lake Mungo	0	2008.0	\N	87	Drama,Horror,Mystery	6.3	25071
tt0816692	movie	Interstellar	Interstellar	0	2014.0	\N	169	Adventure,Drama,Sci-Fi	8.6	1894579
tt0816711	movie	World War Z	World War Z	0	2013.0	\N	116	Action,Adventure,Horror	7.0	684642
tt0817177	movie	Flipped	Flipped	0	2010.0	\N	90	Comedy,Drama,Romance	7.7	93130
tt0817230	movie	Valentine's Day	Valentine's Day	0	2010.0	\N	125	Comedy,Romance	5.7	122258
tt0817538	movie	Drillbit Taylor	Drillbit Taylor	0	2008.0	\N	110	Action,Comedy,Crime	5.7	61309
tt0819714	movie	The Edge of Love	The Edge of Love	0	2008.0	\N	110	Biography,Drama,Romance	6.1	18162
tt0821640	movie	Ghosts of Girlfriends Past	Ghosts of Girlfriends Past	0	2009.0	\N	115	Comedy,Fantasy,Romance	5.8	91799
tt0821642	movie	The Soloist	The Soloist	0	2009.0	\N	117	Biography,Drama,Music	6.7	54437
tt0822832	movie	Marley & Me	Marley & Me	0	2008.0	\N	111	Drama,Family	7.0	161917
tt0822847	movie	Priest	Priest	0	2011.0	\N	87	Action,Fantasy,Horror	5.7	121617
tt0822854	movie	Shooter	Shooter	0	2007.0	\N	124	Action,Drama,Thriller	7.1	340956
tt0824747	movie	Changeling	Changeling	0	2008.0	\N	141	Biography,Crime,Drama	7.8	259356
tt0824758	movie	The Last Station	The Last Station	0	2009.0	\N	112	Biography,Drama,Romance	6.9	18838
tt0825232	movie	The Bucket List	The Bucket List	0	2007.0	\N	97	Adventure,Comedy,Drama	7.4	250880
tt0825236	movie	Caramel	Sukkar banat	0	2007.0	\N	95	Comedy,Drama,Romance	7.1	14216
tt0827503	movie	The Magician	Hokkabaz	0	2006.0	\N	122	Comedy,Drama	7.4	33442
tt0827517	movie	Reprise	Reprise	0	2006.0	\N	105	Drama	7.3	14090
tt0829150	movie	Dracula Untold	Dracula Untold	0	2014.0	\N	92	Action,Drama,Fantasy	6.2	200539
tt0829297	movie	Ten Inch Hero	Ten Inch Hero	0	2007.0	\N	102	Comedy,Drama,Romance	7.3	12885
tt0829459	movie	A Mighty Heart	A Mighty Heart	0	2007.0	\N	108	Biography,Drama,History	6.6	27865
tt0829482	movie	Superbad	Superbad	0	2007.0	\N	113	Comedy	7.6	596917
tt0830515	movie	Quantum of Solace	Quantum of Solace	0	2008.0	\N	106	Action,Adventure,Mystery	6.6	456506
tt0830558	movie	The Girl Next Door	The Girl Next Door	0	2007.0	\N	91	Crime,Drama,Horror	6.5	27609
tt0831387	movie	Godzilla	Godzilla	0	2014.0	\N	123	Action,Adventure,Sci-Fi	6.4	421501
tt0831884	movie	Reservation Road	Reservation Road	0	2007.0	\N	102	Crime,Drama,Thriller	6.6	24599
tt0831887	movie	The Spirit	The Spirit	0	2008.0	\N	103	Action,Crime,Fantasy	4.7	61969
tt0831888	movie	Tekkonkinkreet	Tekkon kinkurîto	0	2006.0	\N	111	Action,Adventure,Animation	7.5	14003
tt0832266	movie	Definitely, Maybe	Definitely, Maybe	0	2008.0	\N	112	Comedy,Drama,Romance	7.1	169068
tt0834001	movie	Underworld: Rise of the Lycans	Underworld: Rise of the Lycans	0	2009.0	\N	92	Action,Fantasy,Thriller	6.5	163398
tt0837106	movie	Arn: The Knight Templar	Arn: Tempelriddaren	0	2007.0	\N	139	Action,Drama,Romance	6.6	22662
tt0837562	movie	Hotel Transylvania	Hotel Transylvania	0	2012.0	\N	91	Adventure,Animation,Comedy	7.0	264234
tt0837563	movie	Pet Sematary	Pet Sematary	0	2019.0	\N	101	Horror,Mystery,Thriller	5.7	94382
tt0838221	movie	The Darjeeling Limited	The Darjeeling Limited	0	2007.0	\N	91	Adventure,Comedy,Drama	7.2	205697
tt0838232	movie	The Pink Panther 2	The Pink Panther 2	0	2009.0	\N	92	Action,Adventure,Comedy	5.6	46514
tt0838247	movie	After.Life	After.Life	0	2009.0	\N	104	Drama,Mystery,Thriller	5.9	39602
tt0838283	movie	Step Brothers	Step Brothers	0	2008.0	\N	98	Comedy	6.9	303764
tt0839980	movie	Semi-Pro	Semi-Pro	0	2008.0	\N	91	Comedy,Sport	5.8	84110
tt0840322	movie	Forever Strong	Forever Strong	0	2008.0	\N	112	Drama,Sport	7.1	10882
tt0840361	movie	The Town	The Town	0	2010.0	\N	125	Crime,Drama,Thriller	7.5	399834
tt0841044	movie	Two Days in Paris	2 Days in Paris	0	2007.0	\N	96	Comedy,Drama,Romance	6.7	31648
tt0841046	movie	Walk Hard: The Dewey Cox Story	Walk Hard: The Dewey Cox Story	0	2007.0	\N	96	Comedy,Music	6.8	75034
tt0842926	movie	The Kids Are All Right	The Kids Are All Right	0	2010.0	\N	106	Comedy,Drama,Romance	7.0	132106
tt0842929	movie	Paranoid Park	Paranoid Park	0	2007.0	\N	85	Crime,Drama,Mystery	6.6	31209
tt0844286	movie	The Brothers Bloom	The Brothers Bloom	0	2008.0	\N	114	Action,Adventure,Comedy	6.7	51623
tt0844457	movie	North Face	Nordwand	0	2008.0	\N	126	Adventure,Biography,Drama	7.4	16034
tt0844471	movie	Cloudy with a Chance of Meatballs	Cloudy with a Chance of Meatballs	0	2009.0	\N	90	Adventure,Animation,Comedy	6.9	242227
tt0844479	movie	The Collector	The Collector	0	2009.0	\N	90	Action,Horror,Thriller	6.3	68040
tt0844671	movie	College	College	0	2008.0	\N	94	Comedy	4.5	12565
tt0844708	movie	The Last House on the Left	The Last House on the Left	0	2009.0	\N	110	Horror,Thriller	6.5	96037
tt0844993	movie	Hoodwinked 2: Hood vs. Evil	Hoodwinked Too! Hood vs. Evil	0	2011.0	\N	87	Adventure,Animation,Comedy	4.7	13479
tt0845046	movie	Son of Rambow	Son of Rambow	0	2007.0	\N	96	Action,Adventure,Comedy	7.0	32437
tt0845439	movie	Fireworks Wednesday	Chaharshanbe-soori	0	2006.0	\N	102	Drama,Mystery,Romance	7.7	12834
tt0845448	movie	Dhamaal	Dhamaal	0	2007.0	\N	136	Action,Adventure,Comedy	7.4	16919
tt0847880	movie	Cargo 200	Gruz 200	0	2007.0	\N	89	Crime,Drama,Thriller	7.1	10530
tt0848228	movie	The Avengers	The Avengers	0	2012.0	\N	143	Action,Sci-Fi	8.0	1410533
tt0848537	movie	Epic	Epic	0	2013.0	\N	102	Action,Adventure,Animation	6.6	107248
tt0848557	movie	Diary of the Dead	Diary of the Dead	0	2007.0	\N	95	Fantasy,Horror,Sci-Fi	5.5	48266
tt0850253	movie	Battle in Seattle	Battle in Seattle	0	2007.0	\N	99	Action,Drama,History	6.6	14949
tt0851577	movie	The Island	Ostrov	0	2006.0	\N	112	Drama	7.8	12169
tt0851578	movie	Paprika	Paprika	0	2006.0	\N	90	Animation,Drama,Fantasy	7.7	87067
tt0852713	movie	The House Bunny	The House Bunny	0	2008.0	\N	97	Comedy	5.5	86263
tt0854678	movie	Taxi to the Dark Side	Taxi to the Dark Side	0	2007.0	\N	106	Crime,Documentary,History	7.5	16398
tt0856288	movie	Inside	À l'intérieur	0	2007.0	\N	82	Horror	6.7	42460
tt0857190	movie	The Sweeney	The Sweeney	0	2012.0	\N	112	Action,Crime,Drama	6.1	20049
tt0857191	movie	The Visitor	The Visitor	0	2007.0	\N	104	Drama	7.6	43753
tt0857265	movie	Sleuth	Sleuth	0	2007.0	\N	88	Crime,Drama,Mystery	6.4	32448
tt0857376	movie	Gabriel	Gabriel	0	2007.0	\N	114	Action,Fantasy,Horror	5.5	14097
tt0858479	movie	Smart People	Smart People	0	2008.0	\N	95	Comedy,Drama,Romance	6.1	23274
tt0858486	movie	Battle for Terra	Terra	0	2007.0	\N	90	Action,Adventure,Animation	6.5	11981
tt0859163	movie	The Mummy: Tomb of the Dragon Emperor	The Mummy: Tomb of the Dragon Emperor	0	2008.0	\N	112	Action,Adventure,Fantasy	5.2	165320
tt0859635	movie	Super Troopers 2	Super Troopers 2	0	2018.0	\N	100	Comedy,Crime,Mystery	6.0	27376
tt0860906	movie	Evangelion: 2.0 You Can (Not) Advance	Evangerion shin gekijôban: Ha	0	2009.0	\N	112	Action,Animation,Drama	7.9	22956
tt0860907	movie	Evangelion: 3.0 You Can (Not) Redo	Evangelion Shin Gekijôban: Kyu	0	2012.0	\N	96	Action,Animation,Drama	6.9	16690
tt0861689	movie	Blindness	Blindness	0	2008.0	\N	121	Drama,Mystery,Thriller	6.5	73900
tt0861739	movie	Elite Squad	Tropa de Elite	0	2007.0	\N	115	Action,Crime,Drama	8.0	106420
tt0862467	movie	Valhalla Rising	Valhalla Rising	0	2009.0	\N	93	Action,Adventure,Drama	6.0	61941
tt0862846	movie	Sunshine Cleaning	Sunshine Cleaning	0	2008.0	\N	91	Comedy,Drama	6.8	72602
tt0862856	movie	Trick 'r Treat	Trick 'r Treat	0	2007.0	\N	82	Comedy,Horror	6.7	96718
tt0864761	movie	The Duchess	The Duchess	0	2008.0	\N	110	Biography,Drama,History	6.9	85060
tt0864835	movie	Mr. Peabody & Sherman	Mr. Peabody & Sherman	0	2014.0	\N	92	Adventure,Animation,Comedy	6.8	73378
tt0865554	movie	The Informers	The Informers	0	2008.0	\N	98	Crime,Drama,Thriller	4.9	17044
tt0865556	movie	The Forbidden Kingdom	The Forbidden Kingdom	0	2008.0	\N	104	Action,Adventure,Fantasy	6.5	107274
tt0865559	movie	My Life in Ruins	My Life in Ruins	0	2009.0	\N	98	Comedy,Romance	5.9	20326
tt0866437	movie	The Jane Austen Book Club	The Jane Austen Book Club	0	2007.0	\N	106	Comedy,Drama,Romance	6.7	28520
tt0866439	movie	Made of Honor	Made of Honor	0	2008.0	\N	101	Comedy,Romance	5.8	73728
tt0869977	movie	Water Lilies	Naissance des pieuvres	0	2007.0	\N	85	Drama,Romance	6.7	12593
tt0869994	movie	Paris	Paris	0	2008.0	\N	130	Comedy,Drama,Romance	6.8	12675
tt0870090	movie	City of Men	Cidade dos Homens	0	2007.0	\N	106	Crime,Drama	7.2	15949
tt0870111	movie	Frost/Nixon	Frost/Nixon	0	2008.0	\N	122	Biography,Drama,History	7.7	109976
tt0870154	movie	Jungle Cruise	Jungle Cruise	0	2021.0	\N	127	Action,Adventure,Comedy	6.6	198197
tt0870984	movie	Antichrist	Antichrist	0	2009.0	\N	108	Drama,Horror,Thriller	6.5	130420
tt0871426	movie	Baby Mama	Baby Mama	0	2008.0	\N	99	Comedy,Romance	6.0	46203
tt0871510	movie	Let's Go! India	Chak De! India	0	2007.0	\N	153	Drama,Family,Sport	8.1	82039
tt0872230	movie	My Soul to Take	My Soul to Take	0	2010.0	\N	107	Horror,Mystery,Thriller	4.7	21021
tt0873886	movie	Red State	Red State	0	2011.0	\N	88	Action,Crime,Horror	6.1	65640
tt0875034	movie	Nine	Nine	0	2009.0	\N	118	Drama,Musical,Romance	5.8	44501
tt0875113	movie	99 francs	99 francs	0	2007.0	\N	100	Comedy,Drama	7.2	20244
tt0875595	movie	Destiny	Kader	0	2006.0	\N	103	Drama	7.8	14938
tt0876563	movie	Ponyo	Gake no ue no Ponyo	0	2008.0	\N	101	Adventure,Animation,Comedy	7.6	149703
tt0878695	movie	Murder Party	Murder Party	0	2007.0	\N	79	Comedy,Horror	5.8	11891
tt0878804	movie	The Blind Side	The Blind Side	0	2009.0	\N	129	Biography,Drama,Sport	7.6	342449
tt0878835	movie	Please Give	Please Give	0	2010.0	\N	87	Comedy,Drama	6.6	11418
tt0879843	movie	Katyn	Katyn	0	2007.0	\N	122	Drama,History,War	7.0	16955
tt0879870	movie	Eat Pray Love	Eat Pray Love	0	2010.0	\N	133	Biography,Drama,Romance	5.8	100821
tt0880502	movie	The Edge of Heaven	Auf der anderen Seite	0	2007.0	\N	122	Drama	7.7	32701
tt0880578	movie	Untraceable	Untraceable	0	2008.0	\N	101	Crime,Mystery,Thriller	6.2	51733
tt0881320	movie	Sanctum	Sanctum	0	2011.0	\N	108	Action,Adventure,Drama	5.9	56331
tt0881891	movie	All About Steve	All About Steve	0	2009.0	\N	99	Comedy,Romance	4.8	43109
tt0882977	movie	Snitch	Snitch	0	2013.0	\N	112	Action,Drama,Thriller	6.4	90170
tt0884224	movie	War, Inc.	War, Inc.	0	2008.0	\N	107	Action,Comedy,Thriller	5.5	22218
tt0884328	movie	The Mist	The Mist	0	2007.0	\N	126	Horror,Sci-Fi,Thriller	7.1	320922
tt0884732	movie	The Wedding Ringer	The Wedding Ringer	0	2015.0	\N	101	Comedy	6.6	77767
tt0886539	movie	Luck by Chance	Luck by Chance	0	2009.0	\N	156	Drama	7.1	10573
tt0887261	movie	Hellraiser	Hellraiser	0	2022.0	\N	121	Horror,Mystery,Thriller	6.0	40592
tt0887883	movie	Burn After Reading	Burn After Reading	0	2008.0	\N	96	Comedy,Crime,Drama	7.0	340044
tt0887912	movie	The Hurt Locker	The Hurt Locker	0	2008.0	\N	131	Drama,Thriller,War	7.5	459880
tt0889573	movie	The Switch	The Switch	0	2010.0	\N	101	Comedy,Drama,Romance	6.1	108771
tt0889583	movie	Brüno	Brüno	0	2009.0	\N	81	Comedy	5.9	150920
tt0890870	movie	Saw IV	Saw IV	0	2007.0	\N	93	Crime,Horror,Mystery	5.9	154532
tt0891527	movie	Lions for Lambs	Lions for Lambs	0	2007.0	\N	92	Crime,Drama,Mystery	6.2	51155
tt0891592	movie	Street Fighter: The Legend of Chun-Li	Street Fighter: The Legend of Chun-Li	0	2009.0	\N	96	Action,Crime,Fantasy	3.7	24526
tt0892255	movie	Che: Part One	Che: Part One	0	2008.0	\N	134	Biography,Drama,History	7.2	46943
tt0892318	movie	Letters to Juliet	Letters to Juliet	0	2010.0	\N	105	Adventure,Comedy,Drama	6.5	103017
tt0892767	movie	Horsemen	Horsemen	0	2009.0	\N	90	Crime,Mystery,Thriller	5.5	23631
tt0892769	movie	How to Train Your Dragon	How to Train Your Dragon	0	2010.0	\N	98	Action,Adventure,Animation	8.1	757411
tt0892782	movie	Monsters vs. Aliens	Monsters vs. Aliens	0	2009.0	\N	94	Action,Adventure,Animation	6.4	168181
tt0892791	movie	Shrek Forever After	Shrek Forever After	0	2010.0	\N	95	Adventure,Animation,Comedy	6.3	213488
tt0892899	movie	Outpost	Outpost	0	2008.0	\N	90	Action,Horror,Sci-Fi	5.8	17555
tt0893382	movie	Shine a Light	Shine a Light	0	2008.0	\N	122	Biography,Documentary,Music	7.1	11989
tt0893402	movie	Franklyn	Franklyn	0	2008.0	\N	98	Drama,Fantasy,Sci-Fi	6.0	17860
tt0893412	movie	From Prada to Nada	From Prada to Nada	0	2011.0	\N	107	Action,Comedy,Drama	5.5	15344
tt0896534	movie	Deadgirl	Deadgirl	0	2008.0	\N	101	Horror	5.5	19369
tt0896798	movie	Cleaner	Cleaner	0	2007.0	\N	88	Thriller	6.1	44400
tt0896872	movie	The Whistleblower	The Whistleblower	0	2010.0	\N	112	Biography,Crime,Drama	7.1	34797
tt0897361	movie	I Know Who Killed Me	I Know Who Killed Me	0	2007.0	\N	106	Horror,Mystery,Thriller	3.6	30223
tt0898367	movie	The Road	The Road	0	2009.0	\N	111	Drama,Fantasy	7.2	244807
tt0899106	movie	Love Happens	Love Happens	0	2009.0	\N	109	Drama,Romance	5.6	33478
tt0899128	movie	100 Feet	100 Feet	0	2008.0	\N	96	Horror,Mystery,Thriller	5.4	12865
tt0900387	movie	Suite Française	Suite Française	0	2014.0	\N	107	Drama,Romance,Thriller	7.0	27411
tt0901476	movie	Bride Wars	Bride Wars	0	2009.0	\N	89	Comedy,Romance	5.4	110589
tt0901487	movie	The Good the Bad the Weird	Joheunnom nabbeunnom isanghannom	0	2008.0	\N	139	Action,Adventure,Comedy	7.2	36652
tt0901507	movie	Rise of the Footsoldier	Rise of the Footsoldier	0	2007.0	\N	119	Action,Biography,Crime	6.8	21149
tt0902290	movie	I Sell the Dead	I Sell the Dead	0	2008.0	\N	85	Comedy,Horror	6.0	10970
tt0902955	movie	In Bar	Barda	0	2007.0	\N	92	Crime,Drama,Thriller	7.0	13721
tt0903624	movie	The Hobbit: An Unexpected Journey	The Hobbit: An Unexpected Journey	0	2012.0	\N	169	Adventure,Fantasy	7.8	841559
tt0903657	movie	Love & Mercy	Love & Mercy	0	2014.0	\N	121	Biography,Drama,Music	7.4	40881
tt0905372	movie	The Thing	The Thing	0	2011.0	\N	103	Horror,Mystery,Sci-Fi	6.2	138482
tt0906108	movie	Why Did I Get Married?	Why Did I Get Married?	0	2007.0	\N	113	Comedy,Drama,Romance	5.9	13387
